0 0.01
1 0.0397
2 0.15407173000000002
3 0.5450726260444213
4 1.2889780011888006
5 0.17151914210917552
6 0.5978201201070994
7 1.3191137924137974
8 0.056271577646256565
9 0.21558683923263022
10 0.722
11 1.324148
12 0.03648822228799964
13 0.14195871805478313
14 0.5073780393238604
15 1.2572147329310672
16 0.2870922776274648
17 0.9011031828898832
18 1.1684518929166978
19 0.5779680934849485
20 1.3097310226799155
21 0.09273803540913006
22 0.34515111200188503
23 1.0232165776591267
24 0.9519498162471399
25 1.0891739070296693
26 0.7977962288558531
27 1.28174844709355
28 0.19835654349401888
29 0.6753902189353918
30 1.3331050322407778
31 0.0009130480060555168
32 0.0036496910542379813
33 0.014558803482577772
34 0.05759933765377813
35 0.2204442995206507
36 0.7359901305091517
37 1.3189161054159724
38 0.05704534228698055
39 0.2184188559180059
40 0.7305550338104317
